X,MCO,EN,V,MZ,QC,X35S,MUSuniq
Os12g0569700,11.5541568,16.63740681,14.14394718,2.562203719,3.97862066,1.627625435,LOC_Os12g38180
Os12g0569300,18.11715337,17.45794185,18.11506972,35.53941304,299.6441273,10.01677622,LOC_Os12g38150
Os12g0569200,24.52197746,25.62792831,32.69348871,149.0766709,291.3634351,8.529502307,LOC_Os12g38140
Os12g0568900,1.691689705,1.849998485,3.619877223,25.24836576,15.66245564,1.564794447,LOC_Os12g38120
Os12g0568800,12.72947447,14.41259655,14.9232419,15.256289,24.66660892,14.26220152,LOC_Os12g38110
Os12g0568700,0.751552369,0,2.145567212,0.355092742,0.393321681,0.471740954,LOC_Os12g38100
Os12g0567800,27.06458624,47.62530229,23.14085125,63.45595205,11.32975995,21.70679565,LOC_Os12g38010
Os12g0567700,89.82390783,95.09196312,107.3671249,256.3578907,260.0251678,134.509681,LOC_Os12g38000
Os12g0567500,2.293641753,2.214352847,1.482018212,1.801833979,0.687387741,1.497701286,LOC_Os12g37980
Os12g0567300,23.10245711,18.71302587,23.03261304,6.473793493,6.665905244,7.851376542,LOC_Os12g37970
Os12g0567200,6.079648711,9.694882679,7.756402794,18.09619497,23.92586622,20.4847848,LOC_Os12g37960
Os12g0566900,16.59365697,17.19721973,18.63007895,18.20313586,20.24830136,19.87937005,LOC_Os12g37939
Os12g0566800,10.02529571,7.47278386,10.39556472,1.639560472,1.868076527,1.714207523,LOC_Os12g37920
Os12g0566700,17.18501288,14.26134482,19.85026761,24.60656769,21.4119632,47.44772617,LOC_Os12g37910
Os12g0566600,1.769081701,6.089466518,4.036427765,6.600369246,4.95558354,3.64831364,LOC_Os12g37900
Os12g0566500,14.07838778,14.1989787,10.4624966,6.718214466,7.463714812,4.954964009,LOC_Os12g37890
Os12g0566400,39.17805437,38.22115256,27.70999677,54.47338283,91.14205349,49.32095752,LOC_Os12g37880
Os12g0566300,33.63421208,33.98927634,33.04084527,149.5756174,184.386277,167.2074029,LOC_Os12g37870
Os12g0566200,22.93450907,22.74557695,23.48810218,12.00807718,18.53134306,11.65653131,LOC_Os12g37860
Os12g0566100,12.44815983,7.996159333,3.559883105,5.961998471,7.750748313,3.114935,LOC_Os12g37850
Os12g0566000,77.34086926,87.96300396,88.44849555,65.94860205,28.1637863,51.37205028,LOC_Os12g37840
Os12g0565300,4.420981612,4.472797403,4.609614337,5.369252304,8.862624125,2.460489611,LOC_Os12g37780
Os12g0565100,2.914899623,0.958586447,2.236048853,1.406659618,1.056030127,1.554556141,LOC_Os12g37760
Os12g0564600,15.8779269,8.942308999,12.54087397,22.65234681,23.77228423,24.02437394,LOC_Os12g37720
Os12g0563500,9.860812118,8.364943266,7.522956829,24.08893639,15.8585366,15.96526268,LOC_Os12g37640
Os12g0563400,11.4888878,10.6317666,14.7322049,6.644418375,4.547995307,3.676436744,LOC_Os12g37630
Os12g0563200,3.743891866,6.636882045,5.736409356,4.114051642,3.184354865,11.19576774,LOC_Os12g37610
Os12g0562900,15.66301715,19.24341976,14.17670356,22.05019662,25.91535438,11.41683765,LOC_Os12g37590
Os12g0562400,5.263645872,5.293047668,5.185135648,10.07850214,10.37072801,14.90059876,LOC_Os12g37560
Os12g0562300,13.24862824,13.38329955,10.68636677,18.52359975,18.70452005,28.24672424,LOC_Os12g37550
Os12g0562100,2.505749685,5.068557606,3.174786637,2.296943067,2.457187387,5.900396511,LOC_Os12g37530
Os12g0561200,27.95685441,32.6770965,33.27542748,33.01025358,35.39359968,39.63125685,LOC_Os12g37430
Os12g0561000,24.38758349,30.00170037,31.43227235,25.72593422,25.67109671,16.50950236,LOC_Os12g37419
Os12g0560900,166.9537863,159.4920916,187.0937073,125.4086828,74.06788806,100.5476803,LOC_Os12g37410
Os12g0560700,1.944234627,2.754410368,1.678355568,10.68856206,6.761704806,1.600480676,LOC_Os12g37400
Os12g0560600,12.45459032,13.64541237,11.24808836,9.970924932,12.96084914,11.80119364,LOC_Os12g37390
Os12g0560500,0,0.436295844,1.404000232,2.200154835,1.120403741,1.550729107,LOC_Os12g37380
Os12g0560400,5.749973327,6.941463853,5.404144419,11.94217247,5.387781879,15.46631401,LOC_Os12g37370
Os12g0560300,3.11029011,2.939625434,5.501631103,11.89634307,10.2112032,34.75993662,LOC_Os12g37360
Os12g0557800,2.227695468,2.940634199,1.538243211,1.403258229,2.045427069,1.218332093,LOC_Os12g37100
Os12g0557400,26.52209932,23.43771747,25.00375047,75.11324093,54.24414324,107.7531962,LOC_Os12g37060
Os12g0556600,4.452923817,5.100660004,9.580366266,9.90196949,9.319001102,7.019648729,LOC_Os12g36950
Os12g0556500,1.319216381,2.153466074,2.566784745,1.895577231,1.43454115,7.664788889,LOC_Os12g36940
Os12g0556400,16.77660627,30.23101147,19.05489527,15.89791231,13.96691797,7.309132925,LOC_Os12g36930
Os12g0556300,1.105107017,2.070194126,1.452052543,1.553320247,1.504180379,2.116657571,LOC_Os12g36920
Os12g0556200,5.924545735,6.79790905,11.50226035,6.206212241,4.752846062,12.54376668,LOC_Os12g36910
Os12g0556100,7.908094053,3.030215925,3.301744737,6.780761475,6.898430758,10.59563438,LOC_Os12g36900
Os12g0555600,5.553624514,5.143976869,7.201659185,7.112485017,6.740932875,2.586188513,LOC_Os12g36890
Os12g0555500,29.264482,46.82391589,36.7069868,104.3844633,16.7402135,1368.112348,LOC_Os12g36880
Os12g0555300,7.030401041,17.06835056,12.35788432,0.47813355,1.454482111,3.022649463,LOC_Os12g36860
Os12g0555200,26.04441481,42.3541644,48.68669773,187.4715471,12.78854533,1204.633593,LOC_Os12g36850
Os12g0555000,125.0474313,144.9820518,124.6652846,704.1309895,80.95725614,4078.784747,LOC_Os12g36830
Os12g0554800,8.14460569,8.457310619,5.825481125,5.947526722,25.67365774,1.017239851,LOC_Os12g36810
Os12g0554500,5.353471764,4.10796599,7.319872173,2.83562032,13.65261175,3.159093713,LOC_Os12g36770
Os12g0554400,18.40377568,21.12109143,20.49782427,32.96689658,43.63993865,24.42060303,LOC_Os12g36760
Os12g0554100,10.55057759,9.313157716,11.53031492,2.525415011,2.613895802,2.064069438,LOC_Os12g36750
Os12g0554000,64.6433258,80.06246838,89.16382862,15.23513892,34.45921244,10.65881428,LOC_Os12g36740
Os12g0553800,1.725950141,2.920605375,0,5.218178527,4.348608051,0.793797245,LOC_Os12g36735
Os12g0553200,7.419082143,4.222729718,7.742020847,6.325559974,12.41542774,6.475727898,LOC_Os12g36720
Os12g0552900,1.34590999,1.469600214,2.234883822,1.869220374,2.991495139,0.103325725,LOC_Os12g36690
Os12g0552800,14.1330438,14.51439059,12.8863229,15.6446996,8.935093351,57.15092492,LOC_Os12g36680
Os12g0552700,31.5955775,39.41263488,37.31296392,21.66478942,19.77902976,26.55085724,LOC_Os12g36670
Os12g0552500,99.5533934,104.095583,96.22957163,116.9778316,38.20376503,142.151834,LOC_Os12g36640
Os12g0552400,3.528902675,9.17157023,3.22107357,0.617198651,2.236352513,0.536335684,LOC_Os12g36630
Os12g0551900,4.727134497,5.129399288,5.520005009,1.537538011,1.970760584,0.611411496,LOC_Os12g36580
Os12g0551200,0.965192339,0.70095836,0.627070037,2.075645408,3.941709383,0.383413153,LOC_Os12g36490
Os12g0548800,1.675901577,2.734321148,2.782797291,4.927680378,2.986331077,9.996708189,LOC_Os12g36270
Os12g0548700,442.2070105,353.2406991,379.0287899,721.2750487,116.3597066,478.7966001,LOC_Os12g36240
Os12g0548501,47.71786534,35.89341016,52.60849885,153.6728469,22.04335421,53.8585903,LOC_Os12g36220
Os12g0548401,143.0908772,100.2451522,117.2623932,245.0936436,27.66393895,67.90512513,LOC_Os12g36210
Os12g0548300,8.256152579,15.90404261,7.827971408,25.85051701,16.12277531,58.45719237,LOC_Os12g36194
Os12g0548200,26.22615288,24.55427455,24.12386351,22.61297709,32.99764647,22.52781219,LOC_Os12g36180
Os12g0548100,1.586238379,1.109390441,1.329487581,1.30972125,2.08892619,0.376078845,LOC_Os12g36170
Os12g0547600,9.60184638,7.714513797,8.142274162,12.07316147,4.266777901,32.00005584,LOC_Os12g36110
Os12g0547500,2.821797156,2.551035161,3.904557764,2.733548475,3.000704696,0.688515906,LOC_Os12g36100
Os12g0547100,19.05706761,12.18735956,6.244327034,13.00166939,16.93887864,15.2996706,LOC_Os12g36060
Os12g0545900,4.12628954,7.101413109,4.858918993,2.062032202,2.568383661,2.353678276,LOC_Os12g36030
Os12g0541700,18.81321071,17.80912171,11.7094804,32.82738917,24.7649701,9.809107867,LOC_Os12g35670
Os12g0541600,2.63101514,3.239984181,3.767860195,7.862542423,2.122994474,7.783558515,LOC_Os12g35640
Os12g0541500,5.354836265,4.088889243,5.940610818,3.23168614,1.408689346,17.47950154,LOC_Os12g35630
Os12g0541400,16.30132168,18.20985182,26.32314469,35.24642939,35.04963123,23.6080276,LOC_Os12g35620
Os12g0541300,1.289401642,1.271746456,1.451055284,4.634278567,3.379889522,1.095942128,LOC_Os12g35610
Os12g0541200,44.42499257,36.64489697,35.173866,11.12234216,20.25855271,5.433239594,LOC_Os12g35590
Os12g0541000,5.485901735,5.565154921,4.558547639,17.26176616,15.19537126,20.99063505,LOC_Os12g35580
Os12g0540900,13.1642088,15.36565148,14.02670179,31.03064014,34.95828624,23.07349147,LOC_Os12g35570
Os12g0540800,20.082652,19.50959467,19.43045459,22.42071771,24.48863171,13.64768807,LOC_Os12g35560
Os12g0540700,6.898164787,9.10842366,11.86919033,5.887427675,7.534421738,3.243302063,LOC_Os12g35550
Os12g0539800,0,0,0,0.162631019,9.83704581,0.971659177,LOC_Os12g35470
Os12g0539751,2.972271693,4.481382781,2.970247363,0.358606705,1.493672828,0.560887153,LOC_Os12g35465
Os12g0539700,4.492957465,3.631156775,4.156369262,0.516635513,1.465445936,0.456543776,LOC_Os12g35460
Os12g0539750,5.079901285,10.67445106,6.141725181,3.653686535,8.799298644,3.283076047,LOC_Os12g35395
Os12g0538900,18.95045992,18.47413184,22.51565436,23.1748408,28.46786614,23.30542884,LOC_Os12g35360
Os12g0538800,16.00881358,12.90945271,14.06136215,11.45767968,5.015814109,9.465552495,LOC_Os12g35350
Os12g0538500,14.56812284,16.78090986,12.32399772,13.95054716,13.8646643,12.47581406,LOC_Os12g35320
Os12g0538300,5.689336826,7.91003456,7.321203082,9.260766164,21.4044635,7.353867637,LOC_Os12g35290
Os12g0538100,17.49872674,19.09286577,11.95380847,14.96694165,14.4907312,8.67552321,LOC_Os12g35270
Os12g0536200,3.825536332,5.820297473,4.90433108,1.922894117,3.173138944,1.172288639,LOC_Os12g35060
Os12g0536000,15.68281992,16.12204944,18.45763542,29.83455391,22.09370076,25.22586424,LOC_Os12g35040
Os12g0535900,710.7722993,592.4865361,281.6452363,230.5082126,130.0743788,46.23536635,LOC_Os12g35030
Os12g0535400,10.38856655,10.35815409,9.355422815,2.422380031,3.526114323,1.766594329,LOC_Os12g34990
Os12g0535300,7.349324928,10.26281756,10.18758966,12.90529894,9.52451844,8.641936285,LOC_Os12g34980
Os12g0534700,8.409390659,10.87747873,9.264024907,4.681481134,6.313717922,5.887728193,LOC_Os12g34920
Os12g0534400,3.116185469,3.587428651,1.994321285,0.453165573,0.776514554,0.191347276,LOC_Os12g34900
Os12g0534200,3.709376344,3.885858853,5.546034423,6.591413176,6.153607066,16.95795065,LOC_Os12g34890
Os12g0534100,1.273680972,0.58336055,1.633351229,1.807760509,2.284654967,3.799061529,LOC_Os12g34880
Os12g0534000,9.292548956,6.61753788,6.027750127,16.77875814,19.92846406,26.66255374,LOC_Os12g34874
Os12g0533800,3.823999516,3.400210224,3.309253705,3.191096739,2.169475789,1.69932182,LOC_Os12g34870
Os12g0533700,4.08978136,7.03886016,2.398061599,9.278470671,7.791976726,18.15046357,LOC_Os12g34860
Os12g0533600,4.206709327,1.968174699,4.521541592,3.888568171,3.390512537,2.024556408,LOC_Os12g34854
Os12g0533500,4.130811667,4.573672922,1.374901209,3.465934173,3.854282019,4.203056402,LOC_Os12g34850
Os12g0533400,0.936451338,1.524480484,2.534410426,1.714762637,3.609711931,0.286845649,LOC_Os12g34840
Os12g0532500,3.011428349,0.609761575,0.456351761,0.908355817,1.09558363,0.240777372,LOC_Os12g34796
Os12g0530000,64.08832506,69.74698089,70.93302371,79.94175196,99.32022525,12.5798383,LOC_Os12g34510
Os12g0529900,3.854262698,5.037093691,5.420736337,6.800791223,10.10278446,3.002805008,LOC_Os12g34500
Os12g0529400,3.677006327,4.571960576,2.352000012,8.347333677,14.80030722,11.89833095,LOC_Os12g34460
Os12g0529200,7.657866297,10.54814633,9.749876158,6.669285137,10.36322449,6.97619567,LOC_Os12g34440
Os12g0528400,27.69002043,26.502402,22.96250409,22.93811168,19.17232654,22.21722591,LOC_Os12g34380
Os12g0528300,6.454002717,8.706089555,6.273088579,2.695081991,3.64685954,2.480350631,LOC_Os12g34370
Os12g0528100,1.742765521,0.817641845,0.614144974,3.398759817,7.709151202,2.482564068,LOC_Os12g34360
Os12g0528000,1.360234256,0.804695739,0.400387767,1.523494104,2.768214723,1.478313192,LOC_Os12g34350
Os12g0527900,2.553850721,2.011850146,4.370266812,2.224493587,3.190229374,2.432270661,LOC_Os12g34340
Os12g0527800,17.56663212,16.60210202,15.91028755,5.891776295,9.479835217,5.265569032,LOC_Os12g34330
Os12g0527700,5.88819036,4.112116919,3.699602438,1.711075719,2.421608297,4.196054019,LOC_Os12g34320
Os12g0524750,2.651722389,1.156827767,2.178317981,0.075326311,0.6607721,0.459487608,LOC_Os12g34045
Os12g0518200,2.023480273,0.811190356,2.424650982,5.750480792,1.363971772,19.68324342,LOC_Os12g33300
Os12g0518000,2.333756331,4.245522561,4.491030214,0.66470577,0.995981525,0.222354918,LOC_Os12g33289
Os12g0517200,8.227027084,8.940205731,5.789486727,5.183639459,4.792421262,2.765177053,LOC_Os12g33240
Os12g0516700,304.8617735,325.906475,357.479382,22.28166094,84.97530529,7.43749858,LOC_Os12g33180
Os12g0516350,0,0,3.993634631,0.112243972,0,0,LOC_Os12g33165
Os12g0516300,15.2078204,18.65881263,22.7159744,12.71909952,16.7067564,11.92237904,LOC_Os12g33160
Os12g0516200,3.365516617,0,1.073809615,1.171505042,0.731570595,37.97943924,LOC_Os12g33150
Os12g0515800,0,0.498305371,0,0.532763827,0.382838258,27.47952742,LOC_Os12g33120
Os12g0515600,46.25119459,46.19657691,46.91152669,50.9665645,51.08935995,37.37708168,LOC_Os12g33100
Os12g0515500,2.016160092,2.956745616,2.436619173,4.204726144,6.322105972,7.246559529,LOC_Os12g33090
Os12g0515400,15.42904019,11.61194999,15.24643442,38.11589919,29.22262955,47.82287014,LOC_Os12g33080
Os12g0515300,0.53315981,2.415491825,0.971197464,0.285343283,14.69997409,0.300455347,LOC_Os12g33070
Os12g0514900,6.548071035,6.009580279,4.495746793,9.701430028,11.30216269,11.68149365,LOC_Os12g33020
Os12g0514600,21.38370152,22.33962193,22.95876642,18.46970263,19.71739954,14.58429912,LOC_Os12g32992
Os12g0514500,28.72612939,28.7730819,27.02021498,69.31056653,71.06804335,66.06158892,LOC_Os12g32986
Os12g0514400,17.84292041,10.64352556,13.29619909,26.85863513,19.47644496,29.27723584,LOC_Os12g32980
Os12g0514300,0,2.854943698,2.503930042,4.369066992,7.270593846,4.186074065,LOC_Os12g32970
Os12g0514100,22.07123899,19.30489434,33.09063038,30.4378015,34.33392696,29.1752084,LOC_Os12g32950
Os12g0514000,2.974241795,2.911361085,2.652810627,2.570600227,1.033580538,4.275439232,LOC_Os12g32940
Os12g0512800,0.369414158,1.898265185,0.872093971,3.307488841,0.239459284,43.95475778,LOC_Os12g32850
Os12g0512700,4.291597194,3.486870496,5.249019197,2.353611328,1.756789376,16.98161005,LOC_Os12g32820
Os12g0512400,4.99334887,9.283306733,4.698732174,3.182909025,1.195738247,2.927879875,LOC_Os12g32790
Os12g0512100,7.462092929,11.61712751,6.73160932,15.75829341,61.6679943,8.526407615,LOC_Os12g32760
Os12g0511400,2.360408158,0.488406872,1.608050754,1.487216853,2.072244484,2.574222075,LOC_Os12g32660
Os12g0511300,9.13308666,14.78377158,7.104832172,5.703497902,4.707524617,5.570741799,LOC_Os12g32650
Os12g0511000,3.948154222,4.931424159,5.754542426,2.518046683,3.098946974,3.689657464,LOC_Os12g32630
Os12g0510900,16.7636611,28.18579109,16.02621946,25.4547685,91.13863046,10.92155829,LOC_Os12g32620
Os12g0510750,0.737966019,2.10253168,1.685984975,0.336021502,2.461880239,0.691247726,LOC_Os12g32610
Os12g0510500,2.358257079,0.520357804,1.576668407,0.207953262,0.421583304,0.20687331,LOC_Os12g32590
Os12g0510200,7.374529388,5.096234584,6.443069705,2.856602726,4.04150739,3.296082674,LOC_Os12g32580
Os12g0510000,5.704078983,3.190002563,4.091328947,1.045300139,1.891211598,0.262863709,LOC_Os12g32544
Os12g0508400,0,0,0,2.273270555,1.600859133,2.587206058,LOC_Os12g32390
Os12g0508300,184.8340046,156.5334591,209.6221672,146.7755838,163.0207499,53.17393385,LOC_Os12g32380
Os12g0508266,1.745025465,5.553656602,7.194618897,5.720642512,7.335492633,4.457219114,LOC_Os12g32374
Os12g0508200,12.86304358,19.55704894,18.01017525,10.38905291,10.79022208,13.36842066,LOC_Os12g32360
Os12g0508100,2.939095795,1.080065232,4.239506946,5.656360924,7.455202495,6.705155214,LOC_Os12g32330
Os12g0507600,16.67093796,12.48085722,26.04087941,11.54374979,13.18467488,14.42836041,LOC_Os12g32284
Os12g0507500,0,0.366225777,0,2.137827686,2.203247345,3.113520829,LOC_Os12g32280
Os12g0507400,0.982972298,0.544511485,0.298429205,0.681341551,5.02833993,0.762259023,LOC_Os12g32260
Os12g0507200,51.02001836,61.99612994,49.62488557,115.6622592,121.6334576,123.9376013,LOC_Os12g32240
Os12g0507000,30.58260893,26.04850965,25.85694101,15.49819579,8.483985974,17.14742033,LOC_Os12g32230
Os12g0506800,1.406048298,2.107297065,1.034465097,1.132953014,0.676657495,0.415576947,LOC_Os12g32210
Os12g0506500,3.928098145,3.429906577,1.170511733,7.234340607,1.3186699,10.05225484,LOC_Os12g32190
Os12g0506400,11.45519793,14.84151179,8.276557641,16.13508407,14.08394547,12.30623392,LOC_Os12g32180
Os12g0503200,10.52300769,12.87174318,7.083039275,3.099192321,3.887580191,2.022265634,LOC_Os12g31880
Os12g0503000,87.87651404,83.65649082,91.71895265,213.9210443,83.84140281,305.8333832,LOC_Os12g31860
Os12g0502800,47.98453934,44.78561383,46.63310071,73.4693296,21.49187378,95.47242964,LOC_Os12g31850
Os12g0502700,16.38089852,15.9242693,15.93441253,7.803933384,10.82958528,5.875926948,LOC_Os12g31840
Os12g0502500,12.65396321,12.68343917,12.26405106,10.59298384,10.41721988,12.48408576,LOC_Os12g31830
Os12g0502400,4.596499065,4.678258696,4.760910584,5.116692364,5.935258461,5.038348766,LOC_Os12g31820
Os12g0502300,2.636147886,3.48754379,4.376257716,4.508192698,5.431089176,0.329102102,LOC_Os12g31810
Os12g0502200,29.15763889,29.38123861,30.91988352,75.29049212,74.03822357,51.0746291,LOC_Os12g31800
Os12g0502100,6.424947822,9.58979814,8.512311124,8.644667997,5.931714291,6.263161324,LOC_Os12g31790
Os12g0502000,19.41084365,16.18740248,26.35206301,35.57658659,62.8445791,38.08235404,LOC_Os12g31780
Os12g0500800,5.857971594,4.353265198,4.468355349,0.625167187,1.532515232,0.474362219,LOC_Os12g31660
Os12g0500700,4.355310149,4.078683362,5.048292254,7.095695667,9.303168009,6.735389402,LOC_Os12g31640
Os12g0498900,2.827037097,3.46625419,0.601331918,2.33588533,24.94857647,0.21908301,LOC_Os12g31510
Os12g0498800,4.566843004,2.754058115,7.896113198,16.58107618,11.29309975,11.2877078,LOC_Os12g31490
Os12g0498700,4.807344439,3.341035925,4.976406905,5.330876068,5.476430755,3.809031465,LOC_Os12g31480
Os12g0498500,0.528889231,0,0.995514838,0.599754407,0.468748387,6.568219774,LOC_Os12g31460
Os12g0498400,2.279043551,1.778114369,1.23734407,7.076250152,10.02560685,8.401522888,LOC_Os12g31450
Os12g0498300,8.674091392,4.818533369,5.765215523,6.977454963,8.608755991,9.422760457,LOC_Os12g31440
Os12g0497400,11.71536264,8.321504278,13.96267851,16.64112682,23.5994588,15.70186793,LOC_Os12g31380
Os12g0497300,2.38270213,1.14142517,1.81835302,0.65561007,0.955130039,0.202208316,LOC_Os12g31370
Os12g0496900,4.617923655,7.115045677,5.267363196,10.01710341,12.86176621,6.825945701,LOC_Os12g31350
Os12g0491800,0.398808888,0.585962632,0,0.561925288,0.156827126,4.727496891,LOC_Os12g30824
Os12g0490000,2.325556278,2.114859271,2.639799546,1.649028222,1.200295954,1.991190147,LOC_Os12g30610
Os12g0489400,5.097814363,2.229742712,13.02095781,1.408069116,1.646243977,0.633636496,LOC_Os12g30555
Os12g0488900,0.805733976,0.49866693,0.100055486,0.420725122,2.111402739,0.664708279,LOC_Os12g30520
Os12g0488800,4.520578288,3.675625381,7.728049678,1.463449316,1.967272947,0.886470779,LOC_Os12g30510
Os12g0486900,0.308518801,1.573245486,0.477689723,0.787002504,0.282838866,2.334803021,LOC_Os12g30180
Os12g0485800,15.96657422,21.0777347,12.7137001,8.688183376,12.92437809,7.254017847,LOC_Os12g30060
Os12g0485600,1.105198937,0.583483241,0.983647583,1.518178644,5.371448177,0.158586394,LOC_Os12g30040
